count,year,make,series,type,model,motor
282,2004,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
283,2004,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
284,2004,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
285,2004,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
286,2004,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
287,2004,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
288,2004,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
289,2004,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
290,2004,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
291,2004,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
292,2004,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
293,2004,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
294,2004,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
295,2004,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
296,2004,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
297,2004,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
298,2004,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
299,2004,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
300,2004,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
301,2004,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
302,2004,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
303,2004,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
304,2004,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
305,2004,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
306,2004,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
307,2004,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
308,2004,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
309,2004,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
310,2004,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
311,2004,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
312,2004,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
313,2004,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
314,2016,BMW,6 Series,Coupe  ,650i,MOTOR(4.4L 8cyl Turbo 8A)
315,2016,BMW,6 Series,Convertible  ,650i xDrive ,MOTOR(4.4L 8cyl Turbo 8A)
316,2016,BMW,6 Series,Convertible  ,650i xDrive ,MOTOR(4.4L 8cyl Turbo 8A)
317,2016,BMW,6 Series,Convertible  ,650i xDrive ,MOTOR(4.4L 8cyl Turbo 8A)
318,2016,BMW,6 Series,Convertible  ,640i,MOTOR(3.0L 6cyl Turbo 8A)
319,2016,BMW,6 Series,Convertible  ,640i xDrive ,MOTOR(3.0L 6cyl Turbo 8A)
320,2012,BMW,6 Series,Coupe  ,650i,MOTOR(4.4L 8cyl Turbo 6M)
321,2012,BMW,6 Series,Coupe  ,650i xDrive ,MOTOR(4.4L 8cyl Turbo 8A)
322,2012,BMW,6 Series,Convertible  ,650i,MOTOR(4.4L 8cyl Turbo 6M)
323,2012,BMW,6 Series,Convertible  ,650i xDrive ,MOTOR(4.4L 8cyl Turbo 8A)
324,2012,BMW,6 Series,Convertible  ,650i,MOTOR(4.4L 8cyl Turbo 6M)
325,2012,BMW,6 Series,Convertible  ,640i,MOTOR(3.0L 6cyl Turbo 8A)
326,2012,BMW,6 Series,Convertible  ,650i,MOTOR(4.4L 8cyl Turbo 6M)
327,2012,BMW,6 Series,Convertible  ,650i,MOTOR(4.4L 8cyl Turbo 6M)
328,2012,BMW,6 Series,Convertible  ,650i xDrive ,MOTOR(4.4L 8cyl Turbo 8A)
329,2012,BMW,6 Series,Convertible  ,650i,MOTOR(4.4L 8cyl Turbo 6M)
330,2015,BMW,6 Series,Convertible  ,640i xDrive ,MOTOR(3.0L 6cyl Turbo 8A)
331,2005,BMW,6 Series,Coupe  ,645Ci,MOTOR(4.4L 8cyl 6M)
332,2005,BMW,6 Series,Coupe  ,645Ci,MOTOR(4.4L 8cyl 6M)
333,2005,BMW,6 Series,Coupe  ,645Ci,MOTOR(4.4L 8cyl 6M)
334,2005,BMW,6 Series,Coupe  ,645Ci,MOTOR(4.4L 8cyl 6M)
335,2005,BMW,6 Series,Coupe  ,645Ci,MOTOR(4.4L 8cyl 6M)
336,2005,BMW,6 Series,Coupe  ,645Ci,MOTOR(4.4L 8cyl 6M)
337,2005,BMW,6 Series,Coupe  ,645Ci,MOTOR(4.4L 8cyl 6M)
338,2005,BMW,6 Series,Coupe  ,645Ci,MOTOR(4.4L 8cyl 6M)
339,2005,BMW,6 Series,Coupe  ,645Ci,MOTOR(4.4L 8cyl 6M)
340,2005,BMW,6 Series,Coupe  ,645Ci,MOTOR(4.4L 8cyl 6M)
341,2005,BMW,6 Series,Coupe  ,645Ci,MOTOR(4.4L 8cyl 6M)
342,2005,BMW,6 Series,Coupe  ,645Ci,MOTOR(4.4L 8cyl 6M)
343,2005,BMW,6 Series,Coupe  ,645Ci,MOTOR(4.4L 8cyl 6M)
344,2005,BMW,6 Series,Coupe  ,645Ci,MOTOR(4.4L 8cyl 6M)
345,2005,BMW,6 Series,Coupe  ,645Ci,MOTOR(4.4L 8cyl 6M)
346,2005,BMW,6 Series,Coupe  ,645Ci,MOTOR(4.4L 8cyl 6M)
347,2005,BMW,6 Series,Coupe  ,645Ci,MOTOR(4.4L 8cyl 6M)
348,2005,BMW,6 Series,Coupe  ,645Ci,MOTOR(4.4L 8cyl 6M)
349,2005,BMW,6 Series,Coupe  ,645Ci,MOTOR(4.4L 8cyl 6M)
350,2005,BMW,6 Series,Coupe  ,645Ci,MOTOR(4.4L 8cyl 6M)
351,2005,BMW,6 Series,Coupe  ,645Ci,MOTOR(4.4L 8cyl 6M)
352,2005,BMW,6 Series,Coupe  ,645Ci,MOTOR(4.4L 8cyl 6M)
353,2005,BMW,6 Series,Coupe  ,645Ci,MOTOR(4.4L 8cyl 6M)
354,2005,BMW,6 Series,Coupe  ,645Ci,MOTOR(4.4L 8cyl 6M)
355,2005,BMW,6 Series,Coupe  ,645Ci,MOTOR(4.4L 8cyl 6M)
356,2005,BMW,6 Series,Coupe  ,645Ci,MOTOR(4.4L 8cyl 6M)
357,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
358,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
359,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
360,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
361,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
362,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
363,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
364,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
365,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
366,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
367,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
368,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
369,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
370,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
371,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
372,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
373,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
374,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
375,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
376,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
377,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
378,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
379,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
380,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
381,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
382,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
383,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
384,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
385,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
386,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
387,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
388,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
389,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
390,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
391,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
392,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
393,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
394,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
395,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
396,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
397,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
398,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
399,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
400,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
401,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
402,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
403,2005,BMW,6 Series,Convertible  ,645Ci,MOTOR(4.4L 8cyl 6M)
404,2008,BMW,6 Series,Coupe  ,650i,MOTOR(4.8L 8cyl 6M)
405,2008,BMW,6 Series,Coupe  ,650i,MOTOR(4.8L 8cyl 6M)
406,2008,BMW,6 Series,Coupe  ,650i,MOTOR(4.8L 8cyl 6M)
407,2008,BMW,6 Series,Convertible  ,650i,MOTOR(4.8L 8cyl 6M)
408,2008,BMW,6 Series,Convertible  ,650i,MOTOR(4.8L 8cyl 6M)
409,2008,BMW,6 Series,Convertible  ,650i,MOTOR(4.8L 8cyl 6M)
410,2008,BMW,6 Series,Convertible  ,650i,MOTOR(4.8L 8cyl 6M)
411,2008,BMW,6 Series,Convertible  ,650i,MOTOR(4.8L 8cyl 6M)
412,2008,BMW,6 Series,Convertible  ,650i,MOTOR(4.8L 8cyl 6M)
413,2008,BMW,6 Series,Convertible  ,650i,MOTOR(4.8L 8cyl 6M)
414,2008,BMW,6 Series,Convertible  ,650i,MOTOR(4.8L 8cyl 6M)
415,2008,BMW,6 Series,Convertible  ,650i,MOTOR(4.8L 8cyl 6M)
416,2006,BMW,6 Series,Coupe  ,650i,MOTOR(4.8L 8cyl 6M)
417,2006,BMW,6 Series,Coupe  ,650i,MOTOR(4.8L 8cyl 6M)
418,2006,BMW,6 Series,Coupe  ,650i,MOTOR(4.8L 8cyl 6M)
419,2006,BMW,6 Series,Coupe  ,650i,MOTOR(4.8L 8cyl 6M)
420,2006,BMW,6 Series,Coupe  ,650i,MOTOR(4.8L 8cyl 6M)
421,2006,BMW,6 Series,Coupe  ,650i,MOTOR(4.8L 8cyl 6M)
422,2006,BMW,6 Series,Coupe  ,650i,MOTOR(4.8L 8cyl 6M)
423,2006,BMW,6 Series,Coupe  ,650i,MOTOR(4.8L 8cyl 6M)
424,2006,BMW,6 Series,Coupe  ,650i,MOTOR(4.8L 8cyl 6M)
425,2006,BMW,6 Series,Coupe  ,650i,MOTOR(4.8L 8cyl 6M)
426,2006,BMW,6 Series,Coupe  ,650i,MOTOR(4.8L 8cyl 6M)
427,2006,BMW,6 Series,Coupe  ,650i,MOTOR(4.8L 8cyl 6M)
428,2006,BMW,6 Series,Coupe  ,650i,MOTOR(4.8L 8cyl 6M)
429,2006,BMW,6 Series,Coupe  ,650i,MOTOR(4.8L 8cyl 6M)
430,2006,BMW,6 Series,Coupe  ,650i,MOTOR(4.8L 8cyl 6M)
431,2006,BMW,6 Series,Coupe  ,650i,MOTOR(4.8L 8cyl 6M)
432,2006,BMW,6 Series,Coupe  ,650i,MOTOR(4.8L 8cyl 6M)
433,2006,BMW,6 Series,Coupe  ,650i,MOTOR(4.8L 8cyl 6M)
434,2006,BMW,6 Series,Convertible  ,650i,MOTOR(4.8L 8cyl 6M)
435,2006,BMW,6 Series,Convertible  ,650i,MOTOR(4.8L 8cyl 6M)
436,2006,BMW,6 Series,Convertible  ,650i,MOTOR(4.8L 8cyl 6M)
437,2006,BMW,6 Series,Convertible  ,650i,MOTOR(4.8L 8cyl 6M)
438,2006,BMW,6 Series,Convertible  ,650i,MOTOR(4.8L 8cyl 6M)
439,2006,BMW,6 Series,Convertible  ,650i,MOTOR(4.8L 8cyl 6M)
440,2006,BMW,6 Series,Convertible  ,650i,MOTOR(4.8L 8cyl 6M)
441,2006,BMW,6 Series,Convertible  ,650i,MOTOR(4.8L 8cyl 6M)
442,2006,BMW,6 Series,Convertible  ,650i,MOTOR(4.8L 8cyl 6M)
443,2006,BMW,6 Series,Convertible  ,650i,MOTOR(4.8L 8cyl 6M)
444,2006,BMW,6 Series,Convertible  ,650i,MOTOR(4.8L 8cyl 6M)
445,2006,BMW,6 Series,Convertible  ,650i,MOTOR(4.8L 8cyl 6M)
446,2006,BMW,6 Series,Convertible  ,650i,MOTOR(4.8L 8cyl 6M)
447,2006,BMW,6 Series,Convertible  ,650i,MOTOR(4.8L 8cyl 6M)
448,2006,BMW,6 Series,Convertible  ,650i,MOTOR(4.8L 8cyl 6M)
449,2006,BMW,6 Series,Convertible  ,650i,MOTOR(4.8L 8cyl 6M)
450,2006,BMW,6 Series,Convertible  ,650i,MOTOR(4.8L 8cyl 6M)
451,2006,BMW,6 Series,Convertible  ,650i,MOTOR(4.8L 8cyl 6M)
452,2006,BMW,6 Series,Convertible  ,650i,MOTOR(4.8L 8cyl 6M)
453,2006,BMW,6 Series,Convertible  ,650i,MOTOR(4.8L 8cyl 6M)
454,2006,BMW,6 Series,Convertible  ,650i,MOTOR(4.8L 8cyl 6M)
455,2006,BMW,6 Series,Convertible  ,650i,MOTOR(4.8L 8cyl 6M)
456,2006,BMW,6 Series,Convertible  ,650i,MOTOR(4.8L 8cyl 6M)
457,2009,BMW,6 Series,Coupe  ,650i,MOTOR(4.8L 8cyl 6M)
458,2009,BMW,6 Series,Coupe  ,650i,MOTOR(4.8L 8cyl 6M)
459,2009,BMW,6 Series,Convertible  ,650i,MOTOR(4.8L 8cyl 6M)
460,2010,BMW,6 Series,Coupe  ,650i,MOTOR(4.8L 8cyl 6A)
461,2010,BMW,6 Series,Coupe  ,650i,MOTOR(4.8L 8cyl 6A)
462,2010,BMW,6 Series,Convertible  ,650i,MOTOR(4.8L 8cyl 6A)
463,2010,BMW,6 Series,Convertible  ,650i,MOTOR(4.8L 8cyl 6A)
464,2010,BMW,6 Series,Convertible  ,650i,MOTOR(4.8L 8cyl 6A)
465,2017,BMW,6 Series,Convertible  ,640i xDrive ,MOTOR(3.0L 6cyl Turbo 8A)
466,2014,BMW,X5,SUV  ,xDrive35i ,MOTOR(3.0L 6cyl Turbo 8A)
467,2014,BMW,X5,SUV  ,xDrive50i ,MOTOR(4.4L 8cyl Turbo 8A)
468,2014,BMW,X5,SUV  ,sDrive35i,MOTOR(3.0L 6cyl Turbo 8A)
469,2014,BMW,X5,SUV  ,xDrive35i ,MOTOR(3.0L 6cyl Turbo 8A)
470,2014,BMW,X5,SUV  ,sDrive35i,MOTOR(3.0L 6cyl Turbo 8A)
471,2014,BMW,X5,SUV  ,xDrive35i ,MOTOR(3.0L 6cyl Turbo 8A)
472,2014,BMW,X5,SUV  ,sDrive35i,MOTOR(3.0L 6cyl Turbo 8A)
473,2014,BMW,X5,SUV  ,xDrive50i ,MOTOR(4.4L 8cyl Turbo 8A)
474,2007,BMW,X5,SUV  ,4.8i ,MOTOR(4.8L 8cyl 6A)
475,2007,BMW,X5,SUV  ,4.8i ,MOTOR(4.8L 8cyl 6A)
476,2007,BMW,X5,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6A)
477,2007,BMW,X5,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6A)
478,2007,BMW,X5,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6A)
479,2007,BMW,X5,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6A)
480,2007,BMW,X5,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6A)
481,2007,BMW,X5,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6A)
482,2007,BMW,X5,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6A)
483,2007,BMW,X5,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6A)
484,2007,BMW,X5,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6A)
485,2007,BMW,X5,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6A)
486,2007,BMW,X5,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6A)
487,2007,BMW,X5,SUV  ,4.8i ,MOTOR(4.8L 8cyl 6A)
488,2007,BMW,X5,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6A)
489,2007,BMW,X5,SUV  ,4.8i ,MOTOR(4.8L 8cyl 6A)
490,2007,BMW,X5,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6A)
491,2007,BMW,X5,SUV  ,4.8i ,MOTOR(4.8L 8cyl 6A)
492,2007,BMW,X5,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6A)
493,2007,BMW,X5,SUV  ,4.8i ,MOTOR(4.8L 8cyl 6A)
494,2007,BMW,X5,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6A)
495,2007,BMW,X5,SUV  ,4.8i ,MOTOR(4.8L 8cyl 6A)
496,2007,BMW,X5,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6A)
497,2007,BMW,X5,SUV  ,4.8i ,MOTOR(4.8L 8cyl 6A)
498,2007,BMW,X5,SUV  ,4.8i ,MOTOR(4.8L 8cyl 6A)
499,2007,BMW,X5,SUV  ,4.8i ,MOTOR(4.8L 8cyl 6A)
500,2007,BMW,X5,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6A)
501,2007,BMW,X5,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6A)
502,2007,BMW,X5,SUV  ,4.8i ,MOTOR(4.8L 8cyl 6A)
503,2007,BMW,X5,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6A)
504,2007,BMW,X5,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6A)
505,2007,BMW,X5,SUV  ,4.8i ,MOTOR(4.8L 8cyl 6A)
506,2007,BMW,X5,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6A)
507,2007,BMW,X5,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6A)
508,2007,BMW,X5,SUV  ,4.8i ,MOTOR(4.8L 8cyl 6A)
509,2007,BMW,X5,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6A)
510,2007,BMW,X5,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6A)
511,2007,BMW,X5,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6A)
512,2007,BMW,X5,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6A)
513,2007,BMW,X5,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6A)
514,2007,BMW,X5,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6A)
515,2007,BMW,X5,SUV  ,4.8i ,MOTOR(4.8L 8cyl 6A)
516,2007,BMW,X5,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6A)
517,2007,BMW,X5,SUV  ,4.8i ,MOTOR(4.8L 8cyl 6A)
518,2007,BMW,X5,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6A)
519,2007,BMW,X5,SUV  ,4.8i ,MOTOR(4.8L 8cyl 6A)
520,2007,BMW,X5,SUV  ,4.8i ,MOTOR(4.8L 8cyl 6A)
521,2007,BMW,X5,SUV  ,4.8i ,MOTOR(4.8L 8cyl 6A)
522,2007,BMW,X5,SUV  ,4.8i ,MOTOR(4.8L 8cyl 6A)
523,2007,BMW,X5,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6A)
524,2007,BMW,X5,SUV  ,4.8i ,MOTOR(4.8L 8cyl 6A)
525,2007,BMW,X5,SUV  ,4.8i ,MOTOR(4.8L 8cyl 6A)
526,2007,BMW,X5,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6A)
527,2007,BMW,X5,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6A)
528,2007,BMW,X5,SUV  ,4.8i ,MOTOR(4.8L 8cyl 6A)
529,2007,BMW,X5,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6A)
530,2007,BMW,X5,SUV  ,4.8i ,MOTOR(4.8L 8cyl 6A)
531,2007,BMW,X5,SUV  ,4.8i ,MOTOR(4.8L 8cyl 6A)
532,2007,BMW,X5,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6A)
533,2007,BMW,X5,SUV  ,4.8i ,MOTOR(4.8L 8cyl 6A)
534,2007,BMW,X5,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6A)
535,2007,BMW,X5,SUV  ,4.8i ,MOTOR(4.8L 8cyl 6A)
536,2007,BMW,X5,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6A)
537,2007,BMW,X5,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6A)
538,2007,BMW,X5,SUV  ,4.8i ,MOTOR(4.8L 8cyl 6A)
539,2007,BMW,X5,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6A)
540,2007,BMW,X5,SUV  ,4.8i ,MOTOR(4.8L 8cyl 6A)
541,2007,BMW,X5,SUV  ,3.0si ,MOTOR(3.0L 6cyl 6A)
542,2004,BMW,X5,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
543,2004,BMW,X5,SUV  ,4.4i ,MOTOR(4.4L 8cyl 6A)
544,2004,BMW,X5,SUV  ,4.8is ,MOTOR(4.8L 8cyl 6A)
545,2004,BMW,X5,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
546,2004,BMW,X5,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
547,2004,BMW,X5,SUV  ,4.4i ,MOTOR(4.4L 8cyl 6A)
548,2004,BMW,X5,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
549,2004,BMW,X5,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
550,2004,BMW,X5,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
551,2004,BMW,X5,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
552,2004,BMW,X5,SUV  ,4.4i ,MOTOR(4.4L 8cyl 6A)
553,2004,BMW,X5,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
554,2004,BMW,X5,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
555,2004,BMW,X5,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
556,2004,BMW,X5,SUV  ,4.4i ,MOTOR(4.4L 8cyl 6A)
557,2004,BMW,X5,SUV  ,4.4i ,MOTOR(4.4L 8cyl 6A)
558,2004,BMW,X5,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
559,2004,BMW,X5,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
560,2004,BMW,X5,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
561,2004,BMW,X5,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
562,2004,BMW,X5,SUV  ,4.4i ,MOTOR(4.4L 8cyl 6A)
563,2004,BMW,X5,SUV  ,4.8is ,MOTOR(4.8L 8cyl 6A)
564,2004,BMW,X5,SUV  ,4.4i ,MOTOR(4.4L 8cyl 6A)
565,2004,BMW,X5,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
566,2004,BMW,X5,SUV  ,4.4i ,MOTOR(4.4L 8cyl 6A)
567,2004,BMW,X5,SUV  ,4.4i ,MOTOR(4.4L 8cyl 6A)
568,2004,BMW,X5,SUV  ,4.4i ,MOTOR(4.4L 8cyl 6A)
569,2004,BMW,X5,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
570,2004,BMW,X5,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
571,2004,BMW,X5,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
572,2004,BMW,X5,SUV  ,4.4i ,MOTOR(4.4L 8cyl 6A)
573,2004,BMW,X5,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
574,2004,BMW,X5,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
575,2004,BMW,X5,SUV  ,4.8is ,MOTOR(4.8L 8cyl 6A)
576,2004,BMW,X5,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
577,2004,BMW,X5,SUV  ,4.4i ,MOTOR(4.4L 8cyl 6A)
578,2004,BMW,X5,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
579,2004,BMW,X5,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
580,2004,BMW,X5,SUV  ,4.8is ,MOTOR(4.8L 8cyl 6A)
581,2004,BMW,X5,SUV  ,4.4i ,MOTOR(4.4L 8cyl 6A)
582,2004,BMW,X5,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
583,2004,BMW,X5,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
584,2004,BMW,X5,SUV  ,4.4i ,MOTOR(4.4L 8cyl 6A)
585,2004,BMW,X5,SUV  ,4.4i ,MOTOR(4.4L 8cyl 6A)
586,2004,BMW,X5,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
587,2004,BMW,X5,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
588,2004,BMW,X5,SUV  ,3.0i ,MOTOR(3.0L 6cyl 6M)
589,2004,BMW,X5,SUV  ,4.4i ,MOTOR(4.4L 8cyl 6A)
590,2004,BMW,X5,SUV  ,4.4i ,MOTOR(4.4L 8cyl 6A)
